latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
33.41673,-110.8612,345.9,0.41,0.45,2019-10-12,2048,N,nominal,1.0NRT,310,8.1,D
34.06414,-110.02932,342.4,0.46,0.47,2019-10-12,2048,N,nominal,1.0NRT,297.8,10.4,D
34.06369,-110.03432,348,0.46,0.47,2019-10-12,2048,N,nominal,1.0NRT,297.8,27.4,D
34.06806,-110.03481,351.5,0.46,0.47,2019-10-12,2048,N,nominal,1.0NRT,305.5,27.4,D
34.07334,-110.02544,367,0.46,0.47,2019-10-12,2048,N,high,1.0NRT,303.4,21.6,D
34.07772,-110.02584,356.5,0.46,0.47,2019-10-12,2048,N,nominal,1.0NRT,306,21.6,D
34.07726,-110.03087,343.5,0.46,0.47,2019-10-12,2048,N,nominal,1.0NRT,300.4,21.6,D
34.86898,-108.52596,348.2,0.57,0.52,2019-10-12,2048,N,nominal,1.0NRT,301.6,28.9,D
34.8685,-108.53211,341.2,0.57,0.52,2019-10-12,2048,N,nominal,1.0NRT,305.2,28.9,D
34.33931,-118.52456,356.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,309,12.2,D
34.34194,-118.52955,348.1,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,310.1,16.3,D
35.98518,-120.10184,343.4,0.41,0.37,2019-10-12,2048,N,nominal,1.0NRT,312.8,16.1,D
35.98441,-120.10632,343.6,0.41,0.37,2019-10-12,2048,N,nominal,1.0NRT,310,16.1,D
36.73541,-120.61414,341.1,0.41,0.37,2019-10-12,2048,N,nominal,1.0NRT,310.8,2.8,D
36.92478,-120.78244,339.6,0.42,0.37,2019-10-12,2048,N,nominal,1.0NRT,308.2,1.2,D
36.96243,-120.84438,342.6,0.42,0.37,2019-10-12,2048,N,nominal,1.0NRT,310.8,2.7,D
38.6119,-107.99992,326.8,0.33,0.56,2019-10-12,2048,N,nominal,1.0NRT,293.6,1.1,D
38.30238,-112.49186,334.2,0.38,0.44,2019-10-12,2048,N,nominal,1.0NRT,288.5,4.5,D
38.30994,-112.49766,367,0.38,0.44,2019-10-12,2048,N,high,1.0NRT,350.1,284.1,D
37.60484,-119.93935,346.7,0.39,0.37,2019-10-12,2048,N,nominal,1.0NRT,304.9,8.7,D
37.60889,-119.93571,341.5,0.39,0.37,2019-10-12,2048,N,nominal,1.0NRT,315.1,5.6,D
38.6893,-120.17028,367,0.39,0.36,2019-10-12,2048,N,high,1.0NRT,344,127.6,D
38.68782,-120.17927,343.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,296.6,27.8,D
38.68707,-120.18378,339.1,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,297.3,7.3,D
38.68856,-120.17477,367,0.39,0.36,2019-10-12,2048,N,low,1.0NRT,325.2,27.8,D
38.69408,-120.16221,349.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,302.6,16.5,D
38.6926,-120.17121,355.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,308.3,41.8,D
38.69185,-120.1757,344.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,298.4,4.6,D
38.69111,-120.1802,328.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,294.8,4.6,D
38.69037,-120.18468,338.3,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,292.9,4.8,D
38.69812,-120.15864,328.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,289.2,16.5,D
38.70363,-120.14612,339.3,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,291,7.9,D
38.70289,-120.15062,330.3,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,291.8,3.8,D
38.7117,-120.13895,329.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,293.2,7.6,D
38.71428,-120.14423,329.9,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,294.2,5.8,D
39.93456,-110.8159,342.5,0.49,0.48,2019-10-12,2048,N,nominal,1.0NRT,293,5.9,D
39.97948,-111.14391,339.9,0.47,0.48,2019-10-12,2048,N,nominal,1.0NRT,299.5,8.6,D
39.98378,-111.14561,327.4,0.47,0.48,2019-10-12,2048,N,nominal,1.0NRT,295.1,3.9,D
38.78495,-121.48368,338.2,0.42,0.37,2019-10-12,2048,N,nominal,1.0NRT,305.1,2.6,D
38.97857,-121.64577,337.7,0.42,0.38,2019-10-12,2048,N,low,1.0NRT,308.5,5.1,D
39.02789,-121.62991,339,0.42,0.38,2019-10-12,2048,N,nominal,1.0NRT,308.8,8.4,D
39.02705,-121.63469,333.2,0.42,0.38,2019-10-12,2048,N,nominal,1.0NRT,303.4,3.8,D
39.06953,-121.63696,333.7,0.42,0.38,2019-10-12,2048,N,nominal,1.0NRT,303.7,2.5,D
39.06115,-121.68478,329.1,0.42,0.38,2019-10-12,2048,N,low,1.0NRT,303.6,2.1,D
39.20765,-121.58805,336.7,0.42,0.37,2019-10-12,2048,N,nominal,1.0NRT,300.3,2.7,D
39.18748,-122.24583,340.6,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,308.2,3.6,D
39.18761,-122.24779,341.1,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,311.1,7.9,D
39.19107,-122.24883,350.3,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,323.6,31.9,D
39.19453,-122.24987,344.2,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,306.2,31.9,D
39.31414,-121.66618,330.9,0.42,0.37,2019-10-12,2048,N,nominal,1.0NRT,301.2,1.4,D
39.36479,-122.21535,337.6,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,302.8,5.9,D
39.7925,-121.95296,331.3,0.42,0.38,2019-10-12,2048,N,nominal,1.0NRT,302.9,2.7,D
40.88911,-123.96427,347.1,0.47,0.4,2019-10-12,2048,N,nominal,1.0NRT,302.3,15.3,D
42.68225,-111.59043,336.8,0.48,0.48,2019-10-12,2048,N,nominal,1.0NRT,296.2,4.5,D
42.68668,-111.59112,346.6,0.48,0.48,2019-10-12,2048,N,nominal,1.0NRT,296.4,7.3,D
41.31615,-123.55299,342.1,0.45,0.39,2019-10-12,2048,N,nominal,1.0NRT,291,5.1,D
42.44657,-116.90669,335.6,0.43,0.38,2019-10-12,2048,N,nominal,1.0NRT,291.7,5.7,D
42.10188,-120.21991,328.8,0.38,0.36,2019-10-12,2048,N,nominal,1.0NRT,281.7,2.2,D
42.64928,-116.54266,345.9,0.44,0.38,2019-10-12,2048,N,nominal,1.0NRT,305,16.7,D
42.83585,-121.17869,329.1,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,294.5,63.9,D
42.8351,-121.18336,351.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,322.3,74.1,D
42.83434,-121.18805,343.9,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,314.7,74.1,D
42.83838,-121.18432,367,0.39,0.36,2019-10-12,2048,N,high,1.0NRT,354.3,74.1,D
42.83763,-121.189,367,0.39,0.36,2019-10-12,2048,N,high,1.0NRT,347.3,74.1,D
42.83687,-121.19372,331.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,294.6,12,D
42.83913,-121.17964,350.2,0.39,0.36,2019-10-12,2048,N,low,1.0NRT,325.8,63.9,D
42.84393,-121.17124,349,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,298.3,31.8,D
42.84317,-121.17592,346,0.39,0.36,2019-10-12,2048,N,low,1.0NRT,319.9,33.5,D
42.84242,-121.18059,347.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,316,33.5,D
42.84091,-121.18996,353.1,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,306.2,35.9,D
42.84646,-121.17687,342.8,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,286.4,33.5,D
42.8457,-121.18154,339.7,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,289.1,33.5,D
42.84495,-121.18622,355.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,294.4,35.9,D
42.84419,-121.19092,348.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,295.3,35.9,D
42.84899,-121.1825,335.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,292.6,3.6,D
42.84823,-121.18717,328.9,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,293,2.6,D
42.85302,-121.17883,332.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,289.1,3.6,D
42.85227,-121.18349,337.3,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,292.1,3.6,D
42.85151,-121.18816,337.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,292.1,2.6,D
42.85555,-121.18446,334.8,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,290.2,7,D
42.86738,-121.15363,346.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,296.5,18,D
42.86663,-121.15831,333.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,282.1,18,D
42.87279,-121.15831,353.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,285.4,10.7,D
43.24335,-120.71504,332.1,0.38,0.36,2019-10-12,2048,N,nominal,1.0NRT,276.4,3.6,D
43.60026,-119.15794,328.4,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,275.1,5.6,D
43.59958,-119.16274,342.6,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,283.2,25.1,D
43.60357,-119.15882,337.2,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,274.1,9.1,D
43.60289,-119.16364,347.7,0.39,0.36,2019-10-12,2048,N,nominal,1.0NRT,279.3,23.9,D
44.84948,-108.36581,342,0.36,0.57,2019-10-12,2048,N,nominal,1.0NRT,290.1,3.5,D
44.02756,-118.77724,335.8,0.4,0.37,2019-10-12,2054,N,nominal,1.0NRT,267.3,5,D
44.0309,-118.7781,346.7,0.4,0.37,2019-10-12,2054,N,nominal,1.0NRT,268.5,5,D
44.92172,-117.41917,354,0.43,0.38,2019-10-12,2054,N,nominal,1.0NRT,294.2,15.7,D
44.92453,-117.42574,341.4,0.43,0.38,2019-10-12,2054,N,nominal,1.0NRT,280.2,15.7,D
44.93499,-117.42847,325.2,0.43,0.38,2019-10-12,2054,N,nominal,1.0NRT,275.7,2.7,D
45.57045,-114.00768,330.5,0.39,0.44,2019-10-12,2054,N,nominal,1.0NRT,278.6,3.5,D
45.72723,-119.53087,335.9,0.4,0.37,2019-10-12,2054,N,nominal,1.0NRT,279.9,9.3,D
46.16459,-116.75883,335,0.47,0.4,2019-10-12,2054,N,nominal,1.0NRT,274.1,4.1,D
46.16389,-116.76497,325.9,0.47,0.4,2019-10-12,2054,N,nominal,1.0NRT,272.9,4.1,D
46.16821,-116.7597,349.4,0.47,0.4,2019-10-12,2054,N,nominal,1.0NRT,272.9,14.4,D
45.72482,-123.3869,336.6,0.4,0.37,2019-10-12,2054,N,nominal,1.0NRT,278.7,4,D
47.16235,-116.76537,346.6,0.48,0.4,2019-10-12,2054,N,nominal,1.0NRT,281.4,12.2,D
47.16604,-116.76603,337.3,0.48,0.4,2019-10-12,2054,N,nominal,1.0NRT,279.5,7.1,D
47.9367,-114.31479,338.8,0.41,0.45,2019-10-12,2054,N,nominal,1.0NRT,288,4.2,D
47.94125,-114.31033,336.8,0.41,0.45,2019-10-12,2054,N,nominal,1.0NRT,283.4,3.3,D
48.55552,-115.45818,337.3,0.56,0.43,2019-10-12,2054,N,nominal,1.0NRT,287.7,4.9,D
48.55798,-115.45904,339.3,0.56,0.43,2019-10-12,2054,N,nominal,1.0NRT,287.7,8.5,D
49.196,-116.2001,335,0.53,0.42,2019-10-12,2054,N,nominal,1.0NRT,276.7,34.8,D
49.19532,-116.20712,337.3,0.53,0.42,2019-10-12,2054,N,nominal,1.0NRT,294.2,121.5,D
49.19994,-116.19997,332.7,0.53,0.42,2019-10-12,2054,N,nominal,1.0NRT,282.8,34.8,D
49.19797,-116.22033,327.4,0.53,0.42,2019-10-12,2054,N,nominal,1.0NRT,285.2,45.8,D
49.46589,-115.04247,337.4,0.39,0.44,2019-10-12,2054,N,nominal,1.0NRT,277.3,9.6,D
49.49393,-114.90559,325.8,0.4,0.44,2019-10-12,2054,N,nominal,1.0NRT,273.6,1.7,D
49.83778,-112.89082,328.7,0.49,0.49,2019-10-12,2054,N,nominal,1.0NRT,280.4,4.2,D
18.92827,-70.35159,338.6,0.44,0.46,2019-10-13,0554,N,nominal,1.0NRT,290.2,2.3,N
18.92881,-70.35589,317,0.44,0.46,2019-10-13,0554,N,nominal,1.0NRT,289.2,3.6,N
18.92397,-70.35186,302.6,0.44,0.46,2019-10-13,0554,N,nominal,1.0NRT,288.5,2.3,N
18.64445,-92.17403,299.5,0.43,0.38,2019-10-13,0736,N,nominal,1.0NRT,263.9,1.7,N
18.64387,-92.16998,318.4,0.43,0.38,2019-10-13,0736,N,nominal,1.0NRT,260,1.9,N
19.6748,-103.37716,295.9,0.7,0.75,2019-10-13,0736,N,nominal,1.0NRT,284,1,N
19.17446,-98.32169,304.1,0.32,0.55,2019-10-13,0736,N,nominal,1.0NRT,278.6,1,N
19.17412,-98.31857,297.6,0.32,0.55,2019-10-13,0736,N,nominal,1.0NRT,280.3,1,N
18.21991,-93.89397,337.5,0.5,0.41,2019-10-13,0736,N,nominal,1.0NRT,289.5,4.7,N
18.20388,-94.00442,325.6,0.51,0.41,2019-10-13,0736,N,nominal,1.0NRT,288,1.7,N
18.20452,-94.00928,317.2,0.51,0.41,2019-10-13,0736,N,nominal,1.0NRT,288.9,3.7,N
17.89842,-92.49116,305.4,0.43,0.38,2019-10-13,0736,N,nominal,1.0NRT,285.6,3,N
17.89492,-92.49171,331.6,0.43,0.38,2019-10-13,0736,N,nominal,1.0NRT,286.5,3,N
18.09412,-94.04757,315.4,0.51,0.41,2019-10-13,0736,N,nominal,1.0NRT,289.1,1.8,N
17.88032,-92.48981,304,0.43,0.38,2019-10-13,0736,N,nominal,1.0NRT,286.4,0.6,N
17.90285,-93.18225,345.4,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,287.5,3,N
17.90345,-93.18661,303.5,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,286.2,1.7,N
17.90224,-93.17789,307.1,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,285.1,3,N
17.89923,-93.18281,344.2,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,286.1,3,N
17.89984,-93.18716,302.8,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,285.6,1.7,N
17.89862,-93.17844,301.7,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.8,3,N
17.8944,-93.17464,330.6,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,282.4,2.3,N
17.89622,-93.18772,304.6,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,286.1,3.1,N
17.89561,-93.18336,306.9,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,284.5,1.9,N
17.895,-93.179,306.8,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283,1.9,N
17.892,-93.18391,332.6,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.2,1.9,N
17.89078,-93.17518,327.8,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,279.9,2.3,N
17.8926,-93.18828,308.4,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,284.6,3.1,N
17.89139,-93.17954,301.9,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,281.2,1.9,N
17.88959,-93.19318,305.9,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,285.1,0.9,N
17.88899,-93.18883,298.9,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.4,0.9,N
17.88838,-93.18446,296,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,280.6,0.6,N
17.91234,-93.52155,315.3,0.48,0.4,2019-10-13,0736,N,nominal,1.0NRT,289.6,1.9,N
17.85047,-93.1236,301.8,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,284.4,1.2,N
17.84987,-93.11928,308.2,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.4,1.1,N
17.84927,-93.11495,306.2,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.3,1.1,N
17.98034,-94.11588,305.1,0.52,0.41,2019-10-13,0736,N,nominal,1.0NRT,284.4,2.4,N
17.84686,-93.12416,312.2,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,282.9,1.2,N
17.84627,-93.11982,318.8,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,282.9,1.1,N
17.84567,-93.1155,309.3,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.1,1.1,N
17.84266,-93.12037,356.3,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,289.4,18.3,N
17.84207,-93.11604,346.6,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,284.1,18.3,N
17.84326,-93.1247,317.4,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,282.5,3.7,N
17.83906,-93.12091,330.1,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.2,18.3,N
17.83846,-93.11658,310.3,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,282.9,18.3,N
17.92167,-93.75966,298.1,0.49,0.41,2019-10-13,0736,N,nominal,1.0NRT,272.2,0.9,N
17.83545,-93.12146,302.5,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.1,0.7,N
17.83752,-93.11926,321.2,0.46,0.39,2019-10-13,0736,N,nominal,1.0NRT,283.1,2.2,N
17.92943,-102.20872,324.5,0.56,0.69,2019-10-13,0736,N,nominal,1.0NRT,284.6,4.9,N
17.92893,-102.20323,317.1,0.56,0.69,2019-10-13,0736,N,nominal,1.0NRT,284.6,3.7,N
17.92847,-102.20818,324,0.56,0.69,2019-10-13,0736,N,nominal,1.0NRT,284.9,2.4,N
17.92795,-102.20271,318.2,0.56,0.69,2019-10-13,0736,N,nominal,1.0NRT,285.1,2.4,N
39.48481,-84.38493,313.2,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,280.6,1.4,N
39.47812,-84.36356,301.4,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,278.8,0.9,N
39.47483,-84.3644,325.4,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,275.8,0.9,N
39.47756,-84.38217,306.7,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,277.8,1,N
39.4737,-84.40163,313,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,281.5,0.8,N
39.47302,-84.39719,295.2,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,277.5,0.8,N
39.46769,-84.38469,332.3,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,278.1,4.1,N
39.46973,-84.39803,309.6,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,275.8,1.3,N
39.36573,-84.16656,301,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,276.1,0.8,N
38.83423,-84.2415,295,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,273.8,1.2,N
38.76326,-84.9968,301.2,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,279.3,1.1,N
38.75599,-84.99394,296.3,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,273.7,1.5,N
38.99181,-87.71849,307.1,0.45,0.39,2019-10-13,0730,N,nominal,1.0NRT,278,0.6,N
38.98826,-87.71923,303.3,0.45,0.39,2019-10-13,0730,N,nominal,1.0NRT,277.1,0.7,N
37.18155,-77.44946,307.6,0.43,0.46,2019-10-13,0730,N,nominal,1.0NRT,283,1.2,N
38.73797,-86.45551,307.2,0.41,0.37,2019-10-13,0730,N,nominal,1.0NRT,277.3,1.5,N
38.79972,-87.25056,295.3,0.43,0.38,2019-10-13,0730,N,nominal,1.0NRT,278.2,0.5,N
38.83575,-90.06239,299.5,0.55,0.43,2019-10-13,0730,N,nominal,1.0NRT,282.1,1.4,N
38.81867,-90.01317,295.6,0.55,0.43,2019-10-13,0730,N,nominal,1.0NRT,278.6,0.7,N
38.81992,-90.01258,296.8,0.55,0.43,2019-10-13,0730,N,nominal,1.0NRT,277.9,0.7,N
37.96776,-84.24153,297.3,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,273.7,0.5,N
38.69767,-90.13293,300.3,0.56,0.43,2019-10-13,0730,N,nominal,1.0NRT,282,1.3,N
38.69372,-90.13362,295.8,0.56,0.43,2019-10-13,0730,N,nominal,1.0NRT,279.6,1.3,N
38.69114,-90.14719,306.1,0.56,0.43,2019-10-13,0730,N,nominal,1.0NRT,278.9,1.5,N
36.35617,-76.80579,309.2,0.49,0.48,2019-10-13,0730,N,nominal,1.0NRT,287.7,2.9,N
37.31193,-84.00961,328.3,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,276.4,3.5,N
38.01069,-90.08035,299.5,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,280.3,1,N
38.00678,-90.0809,297.4,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,277.5,1,N
37.97361,-90.06773,296,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,278.6,0.9,N
37.96645,-90.07519,312,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,278.8,1.3,N
37.97406,-90.06765,295.6,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,278.6,1,N
37.96693,-90.0751,315.4,0.54,0.42,2019-10-13,0730,N,nominal,1.0NRT,279.9,2.4,N
36.97219,-84.58365,301.4,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,277.8,0.5,N
36.8791,-85.65755,301.6,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,276.7,0.7,N
36.87579,-85.65832,306.2,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,275.4,0.7,N
36.97099,-86.36077,298.8,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,269.6,0.6,N
35.87909,-80.0512,298.3,0.52,0.41,2019-10-13,0730,N,nominal,1.0NRT,286.4,0.2,N
36.376,-82.96173,310.7,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,282.5,0.9,N
36.37523,-82.95731,296.4,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,282.1,0.9,N
36.37265,-82.96264,296.1,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,282,0.9,N
37.21672,-88.88127,297.4,0.47,0.4,2019-10-13,0730,N,nominal,1.0NRT,278.7,2,N
36.86846,-86.45657,310.3,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,276.2,2.3,N
36.8651,-86.45731,326.2,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,275.7,2.3,N
37.4859,-92.13953,309.8,0.45,0.47,2019-10-13,0730,N,nominal,1.0NRT,277.7,1.6,N
35.30342,-78.56073,337.8,0.41,0.45,2019-10-13,0730,N,nominal,1.0NRT,288.6,11.3,N
34.84396,-76.69534,299.4,0.53,0.5,2019-10-13,0730,N,nominal,1.0NRT,286.3,0.9,N
36.80973,-87.61497,296,0.42,0.38,2019-10-13,0730,N,nominal,1.0NRT,273.9,0.4,N
37.34676,-92.60371,296.7,0.48,0.48,2019-10-13,0730,N,nominal,1.0NRT,277.8,0.8,N
35.26348,-79.33712,308.5,0.57,0.43,2019-10-13,0730,N,nominal,1.0NRT,287.5,1.4,N
35.99515,-83.74172,301.8,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,281.2,0.7,N
35.97926,-83.95656,324.8,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,283.1,2.3,N
36.60654,-88.73869,299.5,0.46,0.39,2019-10-13,0730,N,nominal,1.0NRT,274.2,0.8,N
37.04787,-95.60818,296.1,0.34,0.56,2019-10-13,0730,N,nominal,1.0NRT,281,0.7,N
35.93559,-86.37502,298.7,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,278.5,0.6,N
35.43232,-85.81326,296.7,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,275.7,0.7,N
35.43168,-85.80903,295.8,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,274.8,0.4,N
35.88931,-89.78307,298.3,0.5,0.41,2019-10-13,0730,N,nominal,1.0NRT,278.8,0.6,N
33.96746,-79.00749,340.9,0.42,0.45,2019-10-13,0730,N,nominal,1.0NRT,287.5,6.4,N
36.26728,-96.45836,297.3,0.38,0.59,2019-10-13,0730,N,nominal,1.0NRT,276.4,0.6,N
36.19366,-95.81357,303,0.35,0.57,2019-10-13,0730,N,nominal,1.0NRT,279.8,1,N
35.64624,-89.93134,307.1,0.5,0.41,2019-10-13,0730,N,nominal,1.0NRT,280.5,2.2,N
35.64378,-89.94319,299.4,0.5,0.41,2019-10-13,0730,N,nominal,1.0NRT,278.7,1,N
35.79617,-91.74775,304.8,0.41,0.45,2019-10-13,0730,N,nominal,1.0NRT,277.5,0.9,N
35.79486,-91.74485,316.6,0.41,0.45,2019-10-13,0730,N,nominal,1.0NRT,278.6,2.1,N
35.14555,-87.74891,296.8,0.41,0.37,2019-10-13,0730,N,nominal,1.0NRT,276.8,0.4,N
33.96386,-81.04954,302.8,0.5,0.41,2019-10-13,0730,N,nominal,1.0NRT,288.9,1.7,N
34.69347,-85.48672,300.9,0.38,0.36,2019-10-13,0730,N,nominal,1.0NRT,282.3,0.8,N
35.55246,-92.59241,307.7,0.45,0.47,2019-10-13,0730,N,nominal,1.0NRT,276.8,1.2,N
35.55165,-92.59402,297.6,0.45,0.47,2019-10-13,0730,N,nominal,1.0NRT,276.5,0.8,N
35.08623,-90.08646,295.5,0.5,0.41,2019-10-13,0730,N,nominal,1.0NRT,285.2,1.4,N
34.87688,-88.42801,295.7,0.43,0.38,2019-10-13,0730,N,nominal,1.0NRT,278.6,0.7,N
35.04546,-90.16301,328.8,0.51,0.41,2019-10-13,0730,N,nominal,1.0NRT,281.6,6.6,N
35.41092,-93.77496,309.1,0.53,0.5,2019-10-13,0730,N,nominal,1.0NRT,277.9,1.4,N
34.63828,-87.0849,341.5,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,286,19.5,N
34.6389,-87.08923,305.8,0.4,0.37,2019-10-13,0730,N,nominal,1.0NRT,282.9,1.9,N
34.80539,-88.32346,296.7,0.43,0.38,2019-10-13,0730,N,nominal,1.0NRT,278.8,0.6,N
34.32844,-86.13007,313.5,0.39,0.36,2019-10-13,0730,N,nominal,1.0NRT,282.1,1.5,N
35.11472,-93.60586,327.5,0.51,0.49,2019-10-13,0730,N,nominal,1.0NRT,278.8,2.3,N
35.11519,-93.61148,307.6,0.51,0.49,2019-10-13,0730,N,nominal,1.0NRT,277.2,2.3,N
35.0316,-92.66172,299.2,0.45,0.47,2019-10-13,0730,N,nominal,1.0NRT,276.7,0.9,N
35.11542,-93.60584,328,0.51,0.49,2019-10-13,0730,N,nominal,1.0NRT,278.8,3.4,N
35.11593,-93.6115,305.1,0.51,0.49,2019-10-13,0730,N,nominal,1.0NRT,277.1,2.6,N
35.51706,-101.41192,295.7,0.71,0.75,2019-10-13,0730,N,nominal,1.0NRT,279.8,0.6,N
33.01429,-79.88591,305.5,0.39,0.44,2019-10-13,0730,N,nominal,1.0NRT,283.8,0.7,N
33.08894,-80.34261,300.5,0.56,0.43,2019-10-13,0730,N,nominal,1.0NRT,287.8,1.2,N
34.6876,-92.48598,324.6,0.44,0.46,2019-10-13,0730,N,nominal,1.0NRT,276.6,3.6,N
34.68942,-92.48863,326.9,0.44,0.46,2019-10-13,0730,N,nominal,1.0NRT,276,3.5,N
